10398
4313
1363
1601
7345
3912
3487
800
165
2180
4256
10409
2947
4638
2059
558
5567
3689
9060
51363
1612
4130
220
1687
8324
2014
10512
2175
2615
3489
10126
1846
5090
7169
3176
2791
11259
7280
1645
51454
23768
10278
3784
2039
7033
1806
4053
10351
7091
2762
2705
9732
10446
995
7802
6928
590
6876
6583
3782
10233
9355
140
23639
26150
26206
3223
5047
3601
80086
6103
10721
55805
5627
3399
1770
83450
1292
84617
8764
2823
11030
5919
4692
7041
5272
4913
9976
7436
9353
10309
5959
6674
5376
729
8500
27285
8611
84288
9609
5744
57509
6678
83700
23263
57493
1287
727897
4885
3908
10924
4603
7291
56171
57194
23007
168544
2491
55567
1768
11031
56944
55332
51309
54894
56925
29940
55022
79778
10365
79767
79846
79801
79980
54821
55329
79989
23414
55184
54810
11092
668
56829
79696
27019
79864
79645
55259
4117
25790
64067
56673
54830
80129
80258
55732
54149
55607
55779
54979
81930
51268
4121
57572
123872
29992
55815
8630
25861
205564
138162
